Brand,Price,Body.Type,Fuel.Type,Gearbox.Type,Power.hp,Displacement.l,Torque.lbft,Cylinders,Drivetrain,MPG.City,MPG.Highway,Seats,Doors,Height.in,Length.in,Width.in,Wheelbase.in,Air.Conditioner,Heater,AntiLock.Braking.System,Central.Locking,Power.Steering,Power.Windows,Anti.Lock.Braking,Brake.Assist,Central.Locking.1,Power.Door.Locks,Child.Safety.Locks,Rear.Seat.Belts,Door.Ajar.Warning,Adjustable.Seats,Crash.Sensor,Engine.Check.Warning,Rear.Camera,Anti.Theft.Device,Touch.Screen,Audio.System.Remote.Control,Speakers.Front...back,Bluetooth.Connectivity,USB...Auxiliary.Input,Adjustable.Steering.Column,Height.Adjustable.Driving.Seat,Digital.Clock,Electric.Folding.Rear.View.Mirror,Automatic.Climate.Control,Low.Fuel.Warning.Light,Parking.Sensors,Bottle.Holder,Seat.Belt.Warning,Vehicle.Stability.Control.System,Engine.Immobilizer,Rear.Reading.Lamp 
Chrysler,33540,Sedan,Petrol,Automatic,292.0,3.6,260.0,6.0,rear,18.0,27.0,5.0,4.0,58.5,198.6,75.0,120.2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
KIA,33490,SUV,Petrol,Automatic,187.0,2.5,178.0,4.0,front,25.0,32.0,5.0,4.0,66.9,183.5,73.4,108.5,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
Subaru,33490,SUV,Petrol,CVT,182.0,2.5,176.0,4.0,all,26.0,32.0,5.0,4.0,66.4,191.1,73.0,108.1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
Changan,33390,SUV,Unknown,Automatic,185.0,3.0,222.0,4.0,all,24.0,28.0,7.0,4.0,69.0,189.0,75.0,111.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
Buick,33300,SUV,Petrol,Automatic,228.0,2.0,258.0,4.0,all,22.0,29.0,5.0,4.0,64.6,182.5,74.1,109.4,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
KIA,33290,SUV,Petrol,Automatic,187.0,2.5,178.0,4.0,all,23.0,28.0,5.0,4.0,66.3,183.5,73.4,108.5,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
Honda,33250,Sedan,Electric,Automatic,174.0,3.0,221.0,6.0,front,0.0,0.0,5.0,4.0,58.2,192.7,73.9,108.3,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
Chrysler,33200,Sedan,Petrol,Automatic,292.0,3.6,260.0,6.0,all,18.0,27.0,5.0,4.0,58.5,198.6,75.0,120.2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
Chrysler,33190,Sedan,Petrol,Automatic,292.0,3.6,260.0,6.0,all,18.0,27.0,5.0,4.0,58.5,198.6,75.0,120.2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
Subaru,33090,Sedan,Petrol,Manual,268.0,2.0,258.0,4.0,all,21.0,27.0,5.0,4.0,58.1,180.9,70.7,104.3,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
Mazda,33000,SUV,Petrol,Automatic,187.0,2.5,186.0,6.0,all,24.0,30.0,5.0,4.0,65.3,180.1,72.6,106.2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
Volkswagen,32950,SUV,Petrol,Automatic,184.0,2.0,221.0,4.0,front,23.0,30.0,7.0,4.0,66.3,185.1,72.4,109.8,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
Subaru,32950,Sedan,Petrol,CVT,182.0,2.5,176.0,4.0,all,27.0,35.0,5.0,4.0,59.1,190.6,72.4,108.3,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
Dodge,32950,Coupe,Petrol,Automatic,305.0,3.6,268.0,6.0,rear,19.0,30.0,5.0,2.0,57.7,197.9,75.7,116.2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
MINI,32900,SUV,Petrol,Automatic,189.0,2.0,206.0,4.0,all,23.0,32.0,5.0,4.0,56.7,168.3,70.9,105.1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
MINI,32900,Hatchback,Petrol,Manual,228.0,2.0,235.0,4.0,front,22.0,31.0,4.0,2.0,55.7,152.5,68.0,98.2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
Mazda,32800,SUV,Petrol,Automatic,186.0,2.5,186.0,6.0,all,24.0,31.0,5.0,4.0,61.7,173.0,70.7,104.4,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
Acura,32800,Hatchback,Petrol,CVT,200.0,1.5,192.0,4.0,front,29.0,36.0,5.0,4.0,55.5,185.8,72.0,107.7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
Renault,32730,Hatchback,Electric,Automatic,107.0,3.0,166.0,6.0,front,0.0,0.0,4.0,4.0,61.4,160.9,70.3,101.8,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
Mazda,32690,SUV,Petrol,Automatic,187.0,2.5,186.0,4.0,all,24.0,30.0,5.0,4.0,63.5,185.8,75.6,110.8,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
Dodge,32680,Coupe,Petrol,Automatic,303.0,3.6,268.0,6.0,all,18.0,27.0,5.0,2.0,58.4,197.9,75.7,116.2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
Mazda,32660,SUV,Petrol,Automatic,187.0,2.5,186.0,6.0,all,24.0,30.0,5.0,4.0,65.3,180.1,72.6,106.2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
Chrysler,32610,Sedan,Petrol,Automatic,292.0,3.6,260.0,6.0,rear,19.0,30.0,5.0,4.0,58.5,198.6,75.0,120.2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
MINI,32600,SUV,Petrol,Automatic,134.0,1.5,162.0,3.0,front,26.0,33.0,5.0,4.0,61.3,169.7,71.7,105.1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
Honda,32350,SUV,Petrol,CVT,190.0,1.5,179.0,4.0,front,28.0,34.0,5.0,4.0,66.1,182.1,73.0,104.8,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
Fiat,32240,Convertible,Petrol,Manual,160.0,3.0,170.0,4.0,front,26.0,18.0,4.0,2.0,60.0,147.0,65.0,92.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
Mazda,32000,SUV,Petrol,Automatic,187.0,2.5,186.0,4.0,all,24.0,30.0,5.0,4.0,63.5,185.8,75.6,110.8,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
MINI,31900,SUV,Petrol,Automatic,189.0,2.0,206.0,4.0,front,24.0,33.0,5.0,4.0,61.3,169.7,71.7,105.1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
MINI,31900,SUV,Petrol,Automatic,189.0,2.0,207.0,4.0,front,24.0,33.0,5.0,4.0,61.3,169.7,71.7,105.1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
Honda,31800,SUV,Petrol,CVT,190.0,1.5,179.0,4.0,all,27.0,32.0,5.0,4.0,66.5,182.1,73.0,104.7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
Buick,31700,SUV,Petrol,Automatic,228.0,2.0,258.0,4.0,front,23.0,31.0,5.0,4.0,64.6,182.5,74.1,109.4,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
Buick,31700,SUV,Petrol,Automatic,228.0,2.0,258.0,4.0,front,23.0,31.0,5.0,4.0,64.6,182.5,74.1,109.4,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
Honda,31610,SUV,Hybrid,CVT,212.0,2.0,129.0,4.0,all,40.0,35.0,5.0,4.0,66.5,182.1,73.0,104.7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
MINI,31600,SUV,Petrol,Automatic,134.0,1.5,162.0,3.0,all,23.0,30.0,5.0,4.0,61.3,169.7,71.7,105.1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
Buick,31500,SUV,Petrol,Automatic,228.0,2.0,258.0,4.0,front,24.0,31.0,5.0,4.0,64.6,182.5,74.1,109.4,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
KIA,31490,SUV,Petrol,Automatic,187.0,2.5,178.0,4.0,front,25.0,32.0,5.0,4.0,66.9,183.5,73.4,108.5,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
MG,31380,Hatchback,Electric,Automatic,147.0,3.0,259.0,6.0,all,0.0,0.0,5.0,4.0,65.0,173.0,72.0,114.2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
Nissan,31250,Sedan,Petrol,CVT,248.0,2.0,273.0,4.0,front,25.0,34.0,5.0,4.0,56.8,192.9,56.8,111.2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
Mazda,31100,SUV,Petrol,Automatic,186.0,2.5,186.0,4.0,all,24.0,30.0,5.0,4.0,65.3,180.1,72.6,106.2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
Subaru,31095,Coupe,Petrol,Manual,228.0,2.4,184.0,6.0,rear,20.0,27.0,4.0,2.0,51.6,166.7,69.9,101.4,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
KIA,30990,SUV,Petrol,Automatic,177.0,1.6,195.0,4.0,all,38.0,38.0,5.0,4.0,66.1,183.5,73.4,108.5,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
Acura,30800,Sedan,Petrol,CVT,200.0,1.5,192.0,4.0,front,30.0,37.0,5.0,4.0,55.5,185.8,72.0,107.7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
Acura,30800,Hatchback,Petrol,CVT,200.0,1.5,192.0,4.0,front,30.0,37.0,5.0,4.0,55.5,185.8,72.0,107.7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
GMC,30800,SUV,Petrol,Automatic,193.0,2.5,188.0,4.0,front,21.0,27.0,7.0,4.0,66.7,193.4,75.4,112.5,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
KIA,30790,SUV,Petrol,Automatic,187.0,2.5,178.0,4.0,all,23.0,28.0,5.0,4.0,66.9,183.5,73.4,108.5,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
Skoda,30750,Sedan,Petrol,Automatic,220.0,3.0,259.0,4.0,front,44.0,30.0,5.0,4.0,58.0,0.0,73.0,0.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
Mazda,30720,SUV,Petrol,Automatic,186.0,2.5,186.0,4.0,all,24.0,30.0,5.0,4.0,65.3,180.1,72.6,106.2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
Subaru,30690,SUV,Petrol,CVT,182.0,2.5,176.0,4.0,all,26.0,33.0,5.0,4.0,66.4,191.3,73.0,108.1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
Toyota,30500,Coupe,Petrol,Manual,228.0,2.4,184.0,4.0,rear,20.0,27.0,4.0,2.0,51.5,167.9,69.8,101.4,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
Ford,30500,Truck,Petrol,Automatic,250.0,2.0,277.0,4.0,all,22.0,29.0,5.0,4.0,68.7,199.7,72.6,121.1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
Mazda,30500,SUV,Petrol,Automatic,186.0,2.5,186.0,4.0,all,24.0,31.0,5.0,4.0,61.7,173.0,70.7,104.4,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
Mazda,30500,SUV,Petrol,Automatic,186.0,2.5,186.0,6.0,all,24.0,31.0,5.0,4.0,61.7,173.0,70.7,104.4,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
Buick,30500,SUV,Petrol,CVT,155.0,1.3,174.0,4.0,front,29.0,32.0,5.0,4.0,71.4,171.4,64.1,102.2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
Chrysler,30450,Sedan,Petrol,Automatic,292.0,3.6,260.0,6.0,rear,19.0,30.0,5.0,4.0,58.5,198.6,75.0,120.2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
Chrysler,30440,Sedan,Petrol,Automatic,292.0,3.6,260.0,6.0,rear,19.0,30.0,5.0,4.0,58.5,198.6,75.0,120.2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
Nissan,30340,SUV,Petrol,CVT,201.0,1.5,225.0,6.0,all,28.0,35.0,5.0,4.0,66.5,183.0,72.4,106.5,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
Mazda,30250,SUV,Petrol,Automatic,187.0,2.5,186.0,6.0,all,24.0,30.0,5.0,4.0,63.5,185.8,75.6,110.8,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
Mazda,30200,SUV,Petrol,Automatic,227.0,2.5,310.0,6.0,all,24.0,31.0,5.0,4.0,61.7,173.0,70.7,104.4,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
Mazda,30190,SUV,Petrol,Automatic,187.0,2.5,186.0,4.0,all,24.0,30.0,5.0,4.0,65.3,180.1,72.6,106.2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
Honda,29990,SUV,Petrol,CVT,190.0,1.5,179.0,4.0,front,28.0,34.0,5.0,4.0,66.1,182.1,73.0,104.8,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
Mazda,29950,SUV,Petrol,Automatic,187.0,2.5,186.0,4.0,all,24.0,30.0,5.0,4.0,65.3,180.1,72.6,106.2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
Acura,29950,Sedan,Petrol,Automatic,201.0,2.4,180.0,4.0,front,24.0,34.0,5.0,4.0,55.6,182.2,70.6,105.1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
Fiat,29740,Hatchback,Petrol,Automatic,157.0,3.0,183.0,4.0,front,22.0,19.0,4.0,2.0,60.0,147.0,65.0,92.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
